epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
147,3842.86,1.07177,0.51973,0.00482,0.90926,0.83725,0.89935,0.63009,1.06463,0.51576,0.00712,0.0071092,0.0071092,0.0071092
148,3867.13,1.04231,0.50912,0.00513,0.90077,0.82921,0.89167,0.62455,1.07626,0.5457,0.00703,0.0070894,0.0070894,0.0070894
149,3891.31,1.04328,0.51698,0.00479,0.89742,0.83417,0.8931,0.6287,1.05831,0.532,0.00699,0.0070696,0.0070696,0.0070696
150,3915.52,1.06023,0.51283,0.00492,0.90066,0.81767,0.89186,0.62669,1.0711,0.54363,0.00706,0.0070498,0.0070498,0.0070498
151,3939.89,1.06394,0.51413,0.00497,0.90248,0.81603,0.88101,0.62677,1.07033,0.55391,0.00706,0.00703,0.00703,0.00703
152,3964.17,1.03825,0.51005,0.00489,0.90708,0.82368,0.89441,0.62811,1.07361,0.52633,0.00698,0.0070102,0.0070102,0.0070102
153,3988.41,1.03936,0.50806,0.00493,0.90282,0.82156,0.886,0.62753,1.05446,0.53336,0.007,0.0069904,0.0069904,0.0069904
154,4012.65,1.04291,0.52656,0.00492,0.91948,0.81671,0.89149,0.62809,1.05342,0.55675,0.00671,0.0069706,0.0069706,0.0069706
155,4036.98,1.02901,0.51514,0.00495,0.90925,0.82271,0.89012,0.62748,1.05748,0.55254,0.00697,0.0069508,0.0069508,0.0069508
156,4061.2,1.02508,0.50934,0.00457,0.9014,0.82228,0.89239,0.62948,1.05363,0.53801,0.00688,0.006931,0.006931,0.006931
157,4085.5,1.02972,0.50765,0.00499,0.88664,0.83369,0.88872,0.62598,1.07056,0.5301,0.00703,0.0069112,0.0069112,0.0069112
158,4109.89,1.05584,0.50006,0.00493,0.90656,0.81657,0.89216,0.62528,1.09213,0.518,0.00727,0.0068914,0.0068914,0.0068914
159,4134.4,1.02444,0.49383,0.00494,0.90101,0.83851,0.89935,0.63272,1.06366,0.51511,0.00702,0.0068716,0.0068716,0.0068716
160,4158.76,1.04614,0.53741,0.00505,0.9108,0.84072,0.90318,0.63473,1.06006,0.49271,0.00694,0.0068518,0.0068518,0.0068518
161,4183.17,1.05136,0.52738,0.00475,0.90705,0.83172,0.89331,0.62965,1.06218,0.52658,0.00683,0.006832,0.006832,0.006832
162,4207.63,1.0582,0.52087,0.00507,0.90689,0.84139,0.89886,0.63147,1.06323,0.51739,0.00689,0.0068122,0.0068122,0.0068122
163,4231.89,1.03676,0.4975,0.00488,0.90942,0.82963,0.89584,0.62788,1.07259,0.52355,0.007,0.0067924,0.0067924,0.0067924
164,4256.27,1.01172,0.49681,0.00491,0.9005,0.83108,0.89919,0.63213,1.0628,0.51977,0.00696,0.0067726,0.0067726,0.0067726
165,4280.47,1.03275,0.52402,0.00495,0.8819,0.84797,0.89707,0.6284,1.05294,0.52726,0.0068,0.0067528,0.0067528,0.0067528
166,4304.69,1.06245,0.52764,0.00489,0.90305,0.83475,0.89568,0.62758,1.06003,0.56599,0.00687,0.006733,0.006733,0.006733
167,4328.95,1.01983,0.50395,0.00481,0.90748,0.83015,0.89072,0.62687,1.07283,0.54098,0.00698,0.0067132,0.0067132,0.0067132
168,4353.35,1.04584,0.51195,0.0048,0.91757,0.81872,0.89479,0.62701,1.07222,0.53149,0.0071,0.0066934,0.0066934,0.0066934
169,4377.61,1.00569,0.49669,0.00469,0.90364,0.82672,0.89547,0.63164,1.05486,0.521,0.00695,0.0066736,0.0066736,0.0066736
170,4401.84,1.02384,0.5039,0.00487,0.89522,0.83955,0.89436,0.63213,1.06575,0.54365,0.00698,0.0066538,0.0066538,0.0066538
171,4426.05,1.02078,0.49112,0.00467,0.90059,0.83684,0.89275,0.63398,1.06152,0.52146,0.00699,0.006634,0.006634,0.006634
172,4450.37,1.02031,0.50722,0.00484,0.90689,0.82726,0.89616,0.63264,1.05362,0.5241,0.00691,0.0066142,0.0066142,0.0066142
173,4474.86,1.03782,0.50336,0.00478,0.88319,0.83737,0.88862,0.62641,1.05411,0.53196,0.00688,0.0065944,0.0065944,0.0065944
174,4499.24,1.0026,0.50007,0.00477,0.8935,0.82889,0.8907,0.6284,1.05485,0.52628,0.0069,0.0065746,0.0065746,0.0065746
175,4523.52,1.04851,0.52446,0.00486,0.90004,0.823,0.89316,0.63291,1.04024,0.53897,0.00675,0.0065548,0.0065548,0.0065548
176,4547.8,1.0067,0.48902,0.00479,0.90213,0.83315,0.89611,0.63384,1.05481,0.53442,0.00693,0.006535,0.006535,0.006535
177,4572.01,1.01644,0.49789,0.00478,0.90403,0.83185,0.89985,0.63361,1.07447,0.52877,0.00701,0.0065152,0.0065152,0.0065152
178,4596.27,1.01907,0.50736,0.00487,0.90239,0.83428,0.89711,0.63557,1.05442,0.50661,0.00683,0.0064954,0.0064954,0.0064954
179,4620.53,1.03204,0.50233,0.00516,0.9071,0.83923,0.89662,0.63595,1.05671,0.50003,0.00684,0.0064756,0.0064756,0.0064756
180,4644.73,1.04703,0.50748,0.00455,0.91039,0.82916,0.89646,0.6404,1.04829,0.49375,0.00668,0.0064558,0.0064558,0.0064558
181,4668.99,1.01273,0.49204,0.00472,0.90915,0.82593,0.88851,0.63167,1.05922,0.51072,0.00684,0.006436,0.006436,0.006436
