epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
143,4914.92,1.09432,0.58496,0.00513,0.87528,0.80345,0.86168,0.58827,1.13321,0.62119,0.00789,0.0071884,0.0071884,0.0071884
144,4950.62,1.10615,0.57314,0.00527,0.86678,0.80594,0.85599,0.58793,1.12453,0.62931,0.0079,0.0071686,0.0071686,0.0071686
145,4986.79,1.08135,0.56742,0.00535,0.86764,0.78686,0.85338,0.58406,1.13216,0.61267,0.00791,0.0071488,0.0071488,0.0071488
146,5022.94,1.10614,0.57349,0.00532,0.87463,0.79267,0.85521,0.58806,1.12798,0.62392,0.00771,0.007129,0.007129,0.007129
147,5059.73,1.06695,0.56775,0.00537,0.88326,0.79414,0.85764,0.58815,1.12878,0.61985,0.00785,0.0071092,0.0071092,0.0071092
148,5095.86,1.08766,0.56976,0.00544,0.88173,0.78036,0.85116,0.58608,1.12639,0.62977,0.00782,0.0070894,0.0070894,0.0070894
149,5132.22,1.09458,0.57529,0.00518,0.89402,0.77364,0.85025,0.59181,1.11386,0.62713,0.00776,0.0070696,0.0070696,0.0070696
150,5167.86,1.08353,0.55343,0.00517,0.89052,0.79156,0.85739,0.59605,1.10992,0.6152,0.00767,0.0070498,0.0070498,0.0070498
151,5203.65,1.07213,0.56797,0.00517,0.87397,0.78483,0.85098,0.5878,1.11756,0.62972,0.00774,0.00703,0.00703,0.00703
152,5240.6,1.08742,0.58174,0.00529,0.86437,0.78144,0.85194,0.59138,1.10463,0.62517,0.0076,0.0070102,0.0070102,0.0070102
153,5276.79,1.08235,0.55647,0.00521,0.88214,0.7854,0.85403,0.59451,1.10009,0.61738,0.00763,0.0069904,0.0069904,0.0069904
154,5312.56,1.08806,0.57037,0.00522,0.87939,0.79624,0.86024,0.59664,1.10865,0.61163,0.0077,0.0069706,0.0069706,0.0069706
155,5348.84,1.09514,0.56796,0.00534,0.86034,0.79691,0.8556,0.59467,1.10682,0.59907,0.00782,0.0069508,0.0069508,0.0069508
156,5385.12,1.0819,0.56391,0.0053,0.8941,0.79013,0.8615,0.59599,1.10766,0.61075,0.00785,0.006931,0.006931,0.006931
157,5421.65,1.10275,0.57408,0.00544,0.89725,0.79556,0.86187,0.59638,1.11801,0.59391,0.00798,0.0069112,0.0069112,0.0069112
158,5455.33,1.0526,0.54878,0.00525,0.89337,0.79162,0.8614,0.5971,1.10366,0.60008,0.00787,0.0068914,0.0068914,0.0068914
159,5486.16,1.07602,0.55748,0.00517,0.89714,0.79042,0.8647,0.59979,1.1008,0.59282,0.0077,0.0068716,0.0068716,0.0068716
160,5516.77,1.06581,0.54733,0.00522,0.89077,0.79379,0.86458,0.5964,1.10086,0.606,0.00765,0.0068518,0.0068518,0.0068518
161,5547.38,1.08956,0.56117,0.00525,0.88346,0.79818,0.86248,0.59957,1.09849,0.58667,0.00763,0.006832,0.006832,0.006832
162,5578,1.07984,0.55423,0.00512,0.88215,0.80382,0.86515,0.5965,1.10642,0.60517,0.00765,0.0068122,0.0068122,0.0068122
163,5608.6,1.07706,0.55161,0.0053,0.88827,0.7935,0.86314,0.5968,1.10891,0.59633,0.00768,0.0067924,0.0067924,0.0067924
164,5639.24,1.09768,0.56021,0.00528,0.89248,0.80121,0.86584,0.59986,1.10033,0.58505,0.00764,0.0067726,0.0067726,0.0067726
165,5669.93,1.09101,0.56857,0.00507,0.91288,0.78912,0.8678,0.60012,1.1004,0.58214,0.00762,0.0067528,0.0067528,0.0067528
166,5700.92,1.06231,0.53318,0.00507,0.90455,0.79333,0.86763,0.59588,1.10984,0.59181,0.00766,0.006733,0.006733,0.006733
167,5732.16,1.07203,0.56348,0.00517,0.88681,0.79606,0.86556,0.59488,1.10799,0.59842,0.00775,0.0067132,0.0067132,0.0067132
168,5763.08,1.0752,0.56432,0.00531,0.88736,0.79576,0.86507,0.59584,1.10888,0.60331,0.00769,0.0066934,0.0066934,0.0066934
169,5793.94,1.05962,0.55369,0.0052,0.87522,0.79683,0.86186,0.59409,1.10585,0.61805,0.00762,0.0066736,0.0066736,0.0066736
170,5824.79,1.09118,0.5496,0.00515,0.88795,0.79519,0.86242,0.59547,1.11259,0.59196,0.00766,0.0066538,0.0066538,0.0066538
171,5855.38,1.07717,0.55846,0.00519,0.88955,0.79874,0.86183,0.59721,1.09283,0.60608,0.00743,0.006634,0.006634,0.006634
172,5885.96,1.07935,0.54716,0.00499,0.87828,0.79931,0.8566,0.59594,1.10234,0.61339,0.00756,0.0066142,0.0066142,0.0066142
173,5916.64,1.08241,0.56049,0.00501,0.88375,0.79434,0.86414,0.5978,1.09557,0.59688,0.00745,0.0065944,0.0065944,0.0065944
174,5947.24,1.08779,0.55692,0.00516,0.88764,0.79485,0.86534,0.59933,1.09723,0.60979,0.00749,0.0065746,0.0065746,0.0065746
175,5977.88,1.06926,0.54417,0.00494,0.90018,0.79218,0.8641,0.59982,1.10215,0.59619,0.00767,0.0065548,0.0065548,0.0065548
176,6008.5,1.07083,0.5398,0.00507,0.88256,0.80719,0.86614,0.59969,1.10025,0.58873,0.00764,0.006535,0.006535,0.006535
177,6039.1,1.07861,0.55029,0.00504,0.87893,0.79958,0.85891,0.6005,1.08986,0.60767,0.00766,0.0065152,0.0065152,0.0065152
178,6069.85,1.06755,0.56405,0.00523,0.89998,0.78742,0.86124,0.59761,1.09453,0.6036,0.00768,0.0064954,0.0064954,0.0064954
179,6100.75,1.08215,0.5537,0.00509,0.88038,0.80411,0.8655,0.60063,1.09339,0.59123,0.00761,0.0064756,0.0064756,0.0064756
180,6132.01,1.06937,0.55427,0.00517,0.89584,0.79197,0.86484,0.60072,1.09289,0.59653,0.00757,0.0064558,0.0064558,0.0064558
181,6162.72,1.07546,0.55451,0.00499,0.8837,0.80351,0.86369,0.60078,1.09579,0.60569,0.00752,0.006436,0.006436,0.006436
