epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
148,4871.22,1.04622,0.50345,0.00531,0.89995,0.8475,0.90243,0.62156,1.08228,0.49236,0.00727,0.0070894,0.0070894,0.0070894
149,4903.84,1.0654,0.51897,0.00511,0.90478,0.84257,0.89769,0.62556,1.07525,0.49378,0.00734,0.0070696,0.0070696,0.0070696
150,4937.09,1.06855,0.51584,0.00508,0.92082,0.81536,0.89524,0.6215,1.08557,0.51473,0.00714,0.0070498,0.0070498,0.0070498
151,4969.89,1.08381,0.51405,0.00521,0.89725,0.84198,0.89867,0.62181,1.08463,0.49372,0.00733,0.00703,0.00703,0.00703
152,5002.91,1.05435,0.51302,0.00508,0.92053,0.82166,0.89565,0.61997,1.07855,0.49978,0.00726,0.0070102,0.0070102,0.0070102
153,5035.46,1.05578,0.50732,0.00516,0.91279,0.84609,0.90029,0.62309,1.07317,0.48408,0.00711,0.0069904,0.0069904,0.0069904
154,5068.32,1.06095,0.51127,0.00507,0.91499,0.82909,0.89923,0.62371,1.07687,0.49428,0.00706,0.0069706,0.0069706,0.0069706
155,5101.5,1.04631,0.50413,0.0052,0.91764,0.8347,0.89606,0.62297,1.08217,0.50978,0.00724,0.0069508,0.0069508,0.0069508
156,5134.17,1.05422,0.49725,0.00491,0.92058,0.83284,0.89305,0.62409,1.07668,0.50913,0.00717,0.006931,0.006931,0.006931
157,5166.67,1.05622,0.5125,0.0053,0.9026,0.84319,0.89521,0.62341,1.07725,0.51104,0.007,0.0069112,0.0069112,0.0069112
158,5199.19,1.07718,0.50984,0.00512,0.91124,0.83259,0.89436,0.62559,1.08372,0.52071,0.00721,0.0068914,0.0068914,0.0068914
159,5231.65,1.03904,0.50051,0.0052,0.9247,0.83526,0.90401,0.6296,1.07377,0.47567,0.00714,0.0068716,0.0068716,0.0068716
160,5264.43,1.06339,0.53137,0.00543,0.91756,0.83629,0.90212,0.62782,1.07913,0.47065,0.0072,0.0068518,0.0068518,0.0068518
161,5297.9,1.06905,0.51414,0.0051,0.93172,0.82043,0.90063,0.62303,1.08349,0.47147,0.0072,0.006832,0.006832,0.006832
162,5330.46,1.06665,0.51805,0.00524,0.91843,0.83899,0.89793,0.62561,1.07164,0.48222,0.00716,0.0068122,0.0068122,0.0068122
163,5363.36,1.05228,0.50482,0.00503,0.9051,0.83844,0.89307,0.62292,1.07139,0.48731,0.00689,0.0067924,0.0067924,0.0067924
164,5395.92,1.01955,0.50071,0.00516,0.92406,0.8222,0.89936,0.62585,1.0677,0.49642,0.00692,0.0067726,0.0067726,0.0067726
165,5428.71,1.04159,0.52099,0.00511,0.92288,0.83674,0.90038,0.62583,1.07738,0.4938,0.00706,0.0067528,0.0067528,0.0067528
166,5461.2,1.07317,0.52759,0.00504,0.9191,0.83697,0.90291,0.62435,1.07181,0.4963,0.00719,0.006733,0.006733,0.006733
167,5493.73,1.03596,0.48753,0.00503,0.91837,0.83198,0.90126,0.62409,1.076,0.50096,0.00705,0.0067132,0.0067132,0.0067132
168,5526.44,1.04873,0.51251,0.00485,0.9066,0.85683,0.9033,0.62505,1.07641,0.48388,0.007,0.0066934,0.0066934,0.0066934
169,5558.94,1.02541,0.49464,0.00489,0.91831,0.83656,0.89889,0.62483,1.07915,0.49624,0.00712,0.0066736,0.0066736,0.0066736
170,5591.48,1.03816,0.49963,0.00507,0.90347,0.84722,0.90107,0.62764,1.06645,0.49074,0.00713,0.0066538,0.0066538,0.0066538
