epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
146,4651.15,1.18492,0.62946,0.0062,0.87817,0.7748,0.84729,0.56383,1.18392,0.64312,0.0089,0.007129,0.007129,0.007129
147,4682.59,1.148,0.61599,0.00622,0.88419,0.76482,0.85294,0.56344,1.19628,0.63593,0.00875,0.0071092,0.0071092,0.0071092
148,4714.12,1.16418,0.62096,0.00621,0.86647,0.78923,0.84929,0.56928,1.17252,0.64501,0.00862,0.0070894,0.0070894,0.0070894
149,4745.58,1.19695,0.62843,0.00621,0.88384,0.78063,0.84524,0.57354,1.16852,0.63381,0.00879,0.0070696,0.0070696,0.0070696
150,4776.94,1.17859,0.61331,0.00615,0.88034,0.78085,0.84775,0.57078,1.17751,0.62373,0.00904,0.0070498,0.0070498,0.0070498
151,4808.32,1.15662,0.61153,0.00614,0.8967,0.77446,0.84901,0.56628,1.18019,0.63154,0.00894,0.00703,0.00703,0.00703
152,4839.71,1.17829,0.64172,0.00626,0.89519,0.77609,0.8568,0.57098,1.17134,0.62721,0.00892,0.0070102,0.0070102,0.0070102
153,4871.11,1.16465,0.62036,0.00604,0.88721,0.77118,0.85351,0.56981,1.17188,0.62762,0.0089,0.0069904,0.0069904,0.0069904
154,4902.56,1.16673,0.62818,0.00604,0.87294,0.78357,0.85698,0.57063,1.17346,0.62098,0.00871,0.0069706,0.0069706,0.0069706
155,4934.07,1.18247,0.62761,0.00629,0.87053,0.78613,0.85756,0.57331,1.17015,0.60419,0.00888,0.0069508,0.0069508,0.0069508
156,4965.46,1.15567,0.62125,0.00614,0.87925,0.7767,0.85108,0.57553,1.15566,0.62308,0.00863,0.006931,0.006931,0.006931
157,4996.84,1.17101,0.61766,0.00615,0.87897,0.78405,0.85249,0.57413,1.1636,0.63134,0.00872,0.0069112,0.0069112,0.0069112
158,5028.22,1.13752,0.60218,0.00614,0.88012,0.78161,0.85353,0.57403,1.16671,0.61835,0.00868,0.0068914,0.0068914,0.0068914
159,5059.73,1.15715,0.61548,0.00602,0.88943,0.7854,0.85175,0.57515,1.16242,0.63232,0.00859,0.0068716,0.0068716,0.0068716
160,5091.18,1.13935,0.59802,0.00601,0.88372,0.79454,0.85689,0.57645,1.16118,0.61181,0.0085,0.0068518,0.0068518,0.0068518
161,5122.54,1.16109,0.62002,0.006,0.89692,0.78539,0.86211,0.57588,1.15564,0.61879,0.00859,0.006832,0.006832,0.006832
162,5153.83,1.16491,0.60993,0.0059,0.87344,0.78564,0.85137,0.57208,1.1637,0.63636,0.00867,0.0068122,0.0068122,0.0068122
163,5185.17,1.14981,0.61364,0.00604,0.86863,0.79418,0.85916,0.58092,1.15047,0.60332,0.00854,0.0067924,0.0067924,0.0067924
164,5217.04,1.17452,0.61822,0.00607,0.88134,0.79011,0.86183,0.57779,1.15441,0.60008,0.00853,0.0067726,0.0067726,0.0067726
165,5248.56,1.1802,0.61562,0.00601,0.88115,0.79197,0.86088,0.57835,1.15178,0.60166,0.00864,0.0067528,0.0067528,0.0067528
166,5279.98,1.14622,0.59707,0.00596,0.88685,0.78036,0.85551,0.57861,1.14301,0.61649,0.00837,0.006733,0.006733,0.006733
167,5311.56,1.15557,0.61073,0.00595,0.88574,0.78322,0.85541,0.5783,1.15528,0.6081,0.00853,0.0067132,0.0067132,0.0067132
168,5342.87,1.15495,0.62101,0.00618,0.86994,0.79046,0.85082,0.57603,1.16398,0.60818,0.00868,0.0066934,0.0066934,0.0066934
169,5374.28,1.14304,0.61181,0.00611,0.87802,0.79461,0.85392,0.57474,1.15991,0.60414,0.00853,0.0066736,0.0066736,0.0066736
170,5405.74,1.16785,0.61159,0.00602,0.8957,0.78533,0.85642,0.57711,1.14912,0.61412,0.00849,0.0066538,0.0066538,0.0066538
171,5437.24,1.15865,0.61976,0.00609,0.88211,0.80241,0.8595,0.58287,1.14338,0.60403,0.00848,0.006634,0.006634,0.006634
172,5468.6,1.15616,0.60125,0.00585,0.87496,0.80521,0.86039,0.5804,1.14143,0.59505,0.00851,0.0066142,0.0066142,0.0066142
173,5500.06,1.15912,0.61709,0.00579,0.87416,0.79876,0.85609,0.57788,1.14502,0.60527,0.0086,0.0065944,0.0065944,0.0065944
174,5531.4,1.15825,0.61595,0.00596,0.88031,0.78953,0.85614,0.57965,1.14846,0.6009,0.00866,0.0065746,0.0065746,0.0065746
175,5562.86,1.14215,0.58825,0.00573,0.89629,0.78319,0.85915,0.58009,1.14767,0.61226,0.00876,0.0065548,0.0065548,0.0065548
176,5594.27,1.13981,0.58464,0.00582,0.89796,0.78832,0.86054,0.57829,1.15536,0.6164,0.00889,0.006535,0.006535,0.006535
177,5625.7,1.15721,0.61295,0.00592,0.88087,0.79469,0.85567,0.57953,1.1515,0.61387,0.0088,0.0065152,0.0065152,0.0065152
178,5657.13,1.14873,0.60376,0.00611,0.88189,0.79832,0.86008,0.57852,1.15219,0.62401,0.00864,0.0064954,0.0064954,0.0064954
179,5688.57,1.15995,0.622,0.00581,0.87236,0.79027,0.85574,0.57748,1.14358,0.62228,0.00841,0.0064756,0.0064756,0.0064756
180,5720.04,1.1481,0.61344,0.00599,0.88524,0.78565,0.85779,0.579,1.14959,0.61018,0.00841,0.0064558,0.0064558,0.0064558
181,5751.52,1.1509,0.60122,0.00581,0.88495,0.78579,0.85384,0.58026,1.14159,0.61922,0.00839,0.006436,0.006436,0.006436
