epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
113,8420.67,1.60482,1.33778,0.00944,0.78015,0.61865,0.71966,0.42872,1.47339,1.04217,0.01219,0.000882409,0.000882409,0.000882409
114,8491.87,1.60539,1.31399,0.00934,0.78358,0.64529,0.72994,0.42597,1.49118,1.03364,0.01245,0.000880389,0.000880389,0.000880389
115,8563.68,1.6166,1.32591,0.00969,0.77221,0.64243,0.73112,0.42558,1.4825,1.04448,0.01228,0.000878354,0.000878354,0.000878354
116,8634.54,1.60375,1.34082,0.0094,0.74135,0.6536,0.72875,0.42987,1.4639,1.03513,0.01218,0.000876305,0.000876305,0.000876305
117,8705.3,1.62349,1.32673,0.00974,0.77696,0.6409,0.72926,0.43083,1.46932,1.04227,0.01224,0.000874241,0.000874241,0.000874241
118,8776.12,1.61981,1.32381,0.00942,0.77076,0.65772,0.73369,0.43023,1.46207,1.01563,0.01209,0.000872162,0.000872162,0.000872162
119,8847.2,1.59662,1.28843,0.00905,0.78817,0.66581,0.74117,0.43891,1.46331,0.99522,0.01163,0.000870069,0.000870069,0.000870069
120,8918.53,1.58834,1.25234,0.00912,0.78263,0.65107,0.7351,0.43345,1.4713,1.00379,0.01203,0.000867961,0.000867961,0.000867961
121,8989.96,1.57094,1.26465,0.009,0.78873,0.64697,0.73535,0.43631,1.44463,1.01185,0.01189,0.000865839,0.000865839,0.000865839
122,9060.67,1.5861,1.27151,0.00909,0.77354,0.67165,0.74266,0.44308,1.44447,1.01528,0.01169,0.000863703,0.000863703,0.000863703
123,9131.72,1.58986,1.26992,0.00904,0.77977,0.66186,0.739,0.44587,1.42633,1.02801,0.01163,0.000861553,0.000861553,0.000861553
124,9202.77,1.58361,1.25183,0.00906,0.80225,0.65458,0.74184,0.44436,1.44322,0.98402,0.01155,0.000859389,0.000859389,0.000859389
125,9274.34,1.58583,1.26931,0.00916,0.78074,0.66176,0.74535,0.44426,1.43811,0.98811,0.01129,0.00085721,0.00085721,0.00085721
126,9345.39,1.56771,1.25452,0.00912,0.80309,0.62349,0.7309,0.43068,1.45029,1.03123,0.01197,0.000855018,0.000855018,0.000855018
127,9416.48,1.59258,1.2827,0.0091,0.82331,0.62957,0.74393,0.44241,1.44334,0.99257,0.01173,0.000852812,0.000852812,0.000852812
128,9487.1,1.53014,1.22715,0.0092,0.76661,0.66945,0.74734,0.44344,1.44818,0.98528,0.01183,0.000850592,0.000850592,0.000850592
129,9558.03,1.58929,1.24939,0.00897,0.77105,0.64942,0.74471,0.45064,1.40082,1.01396,0.01134,0.000848358,0.000848358,0.000848358
130,9629.54,1.55495,1.22307,0.00912,0.77133,0.66359,0.74629,0.44538,1.44711,0.96938,0.01188,0.000846111,0.000846111,0.000846111
131,9701.24,1.58072,1.24761,0.00912,0.78573,0.66505,0.74756,0.44984,1.41511,0.98551,0.01157,0.000843851,0.000843851,0.000843851
132,9772.2,1.54974,1.23552,0.0087,0.7909,0.66376,0.75152,0.46038,1.39545,0.97664,0.01131,0.000841577,0.000841577,0.000841577
133,9843.19,1.57625,1.23232,0.00886,0.77926,0.65815,0.75071,0.45921,1.41038,0.96728,0.01159,0.00083929,0.00083929,0.00083929
134,9914.02,1.54968,1.21013,0.00865,0.78983,0.6743,0.76281,0.4621,1.39835,0.96898,0.01146,0.000836989,0.000836989,0.000836989
135,9985.47,1.53326,1.20699,0.00904,0.79167,0.6661,0.75349,0.45588,1.39881,0.97188,0.01148,0.000834676,0.000834676,0.000834676
136,10056.6,1.53218,1.16361,0.00871,0.77877,0.67574,0.75619,0.46127,1.3992,0.96097,0.0115,0.000832349,0.000832349,0.000832349
137,10127.3,1.53667,1.1978,0.00872,0.77974,0.67606,0.75465,0.4603,1.40023,0.95364,0.01141,0.00083001,0.00083001,0.00083001
